period_id,reporting_airport,origin_destination_country,origin_destination,airline_name,scheduled_charter,number_flights_matched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
123,GATWICK,SWITZERLAND,ZURICH,EASYJET UK LTD,S,88,0,3.409091,50,32.954545,6.818182,5.681818,1.136364,0,0,0,0,6.125,84.615385,7.115385
123,GATWICK,TURKEY,ANTALYA,EASYJET UK LTD,S,24,0,0,4.166667,62.5,29.166667,4.166667,0,0,0,0,0,11.125,78.571429,6.071429
123,GATWICK,TURKEY,ANTALYA,SUNEXPRESS,S,13,0,0,46.153846,30.769231,7.692308,0,7.692308,7.692308,0,0,0,21.230769,33.333333,35.5
123,GATWICK,TURKEY,DALAMAN,EASYJET UK LTD,S,10,0,10,0,50,30,10,0,0,0,0,0,14.9,0,0
123,GATWICK,TURKEY,ISTANBUL,THY TURKISH AIRLINES,S,164,0,9.146341,29.268293,29.878049,17.073171,10.365854,3.04878,1.219512,0,0,0,14.25,68.316832,10.42268
123,HEATHROW,AUSTRALIA,DARWIN,QANTAS,S,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
123,HEATHROW,AUSTRALIA,MELBOURNE,QANTAS,S,36,0,2.777778,30.555556,38.888889,11.111111,13.888889,2.777778,0,0,0,0,12.944444,68.421053,19.441176
123,HEATHROW,AUSTRALIA,PERTH (AUSTRALIA),QANTAS,S,26,0,15.384615,15.384615,46.153846,7.692308,11.538462,3.846154,0,0,0,0,12.192308,0,0
123,HEATHROW,AUSTRALIA,SYDNEY,BRITISH AIRWAYS PLC,S,62,1,4.761905,14.285714,41.269841,20.634921,11.111111,4.761905,0,0,1.587302,1.587302,40.645161,0,0
123,HEATHROW,AUSTRALIA,SYDNEY,QANTAS,S,61,0,0,6.557377,26.229508,13.114754,26.229508,14.754098,3.278689,6.557377,3.278689,0,71.032787,93.548387,3.725806
123,HEATHROW,CANADA,CALGARY,AIR CANADA,S,58,0,18.965517,29.310345,37.931034,6.896552,5.172414,0,1.724138,0,0,0,8.241379,90.909091,2.590909
123,HEATHROW,CANADA,CALGARY,WEST JET AIRLINES,S,62,0,1.612903,17.741935,43.548387,17.741935,17.741935,1.612903,0,0,0,0,16.419355,0,0
123,HEATHROW,CANADA,HALIFAX INT,AIR CANADA,S,62,0,22.580645,33.870968,29.032258,8.064516,4.83871,0,1.612903,0,0,0,8.677419,0,0
123,HEATHROW,CANADA,MONTREAL (DORVAL),AIR CANADA,S,63,0,6.349206,15.873016,41.269841,23.809524,6.349206,4.761905,1.587302,0,0,0,16.460317,80.555556,14.027778
123,HEATHROW,CANADA,MONTREAL (DORVAL),BRITISH AIRWAYS PLC,S,42,0,0,14.285714,23.809524,14.285714,21.428571,19.047619,7.142857,0,0,0,40.119048,75.757576,50.151515
123,HEATHROW,CANADA,TORONTO,AIR CANADA,S,186,0,2.688172,21.505376,38.709677,11.827957,11.827957,9.677419,2.150538,1.612903,0,0,25.397849,81.372549,12.666667
123,HEATHROW,CANADA,TORONTO,BRITISH AIRWAYS PLC,S,124,0,0.806452,7.258065,20.967742,26.612903,29.83871,12.903226,1.612903,0,0,0,34.443548,66.363636,18.568807
123,HEATHROW,CANADA,VANCOUVER,AIR CANADA,S,62,0,12.903226,14.516129,33.870968,29.032258,8.064516,1.612903,0,0,0,0,14.096774,88.461538,5.096154
123,HEATHROW,CANADA,VANCOUVER,BRITISH AIRWAYS PLC,S,62,0,8.064516,17.741935,22.580645,20.967742,14.516129,9.677419,6.451613,0,0,0,30.516129,65.384615,12.807692
123,HEATHROW,ANTIGUA AND BARBUDA,ANTIGUA,BRITISH AIRWAYS PLC,S,0,0,0,0,0,0,0,0,0,0,0,0,0,61.538462,17.307692
123,HEATHROW,ANTIGUA AND BARBUDA,ANTIGUA,VIRGIN ATLANTIC AIRWAYS LTD,C,4,0,0,0,0,0,25,75,0,0,0,0,70.5,0,0
123,HEATHROW,ANTIGUA AND BARBUDA,ANTIGUA,VIRGIN ATLANTIC AIRWAYS LTD,S,43,1,15.909091,22.727273,34.090909,9.090909,11.363636,4.545455,0,0,0,2.272727,13.674419,78.571429,12.785714
123,HEATHROW,ANTIGUA AND BARBUDA,ANTIGUA,VIRGIN ATLANTIC INTERNATIONAL,S,0,0,0,0,0,0,0,0,0,0,0,0,0,80.952381,9.619048
123,HEATHROW,BAHAMAS,NASSAU,VIRGIN ATLANTIC AIRWAYS LTD,S,1,0,0,0,100,0,0,0,0,0,0,0,10,0,0
123,HEATHROW,BARBADOS,BRIDGETOWN,BRITISH AIRWAYS PLC,S,62,0,4.83871,11.290323,43.548387,11.290323,19.354839,6.451613,3.225806,0,0,0,24.354839,37.142857,38.971429
123,HEATHROW,BARBADOS,BRIDGETOWN,VIRGIN ATLANTIC AIRWAYS LTD,C,2,0,0,0,0,0,0,100,0,0,0,0,62,100,6.666667
123,HEATHROW,BARBADOS,BRIDGETOWN,VIRGIN ATLANTIC AIRWAYS LTD,S,53,0,16.981132,16.981132,30.188679,15.09434,15.09434,1.886792,3.773585,0,0,0,18.377358,62.5,12.710526
123,HEATHROW,BARBADOS,BRIDGETOWN,VIRGIN ATLANTIC INTERNATIONAL,S,0,0,0,0,0,0,0,0,0,0,0,0,0,80,10.28
123,HEATHROW,BERMUDA,BERMUDA,BRITISH AIRWAYS PLC,S,44,0,0,9.090909,36.363636,18.181818,13.636364,9.090909,13.636364,0,0,0,41.340909,59.459459,67.810811
123,HEATHROW,CAYMAN ISLANDS,GRAND CAYMAN,BRITISH AIRWAYS PLC,S,44,0,11.363636,13.636364,36.363636,18.181818,11.363636,6.818182,2.272727,0,0,0,20.113636,68.571429,12.085714
123,HEATHROW,GRENADA,GRENADA,VIRGIN ATLANTIC AIRWAYS LTD,S,17,0,5.882353,11.764706,29.411765,41.176471,11.764706,0,0,0,0,0,17.058824,77.777778,8
123,HEATHROW,JAMAICA,MONTEGO BAY,VIRGIN ATLANTIC AIRWAYS LTD,S,61,1,16.129032,16.129032,35.483871,14.516129,12.903226,3.225806,0,0,0,1.612903,12.983607,73.333333,10.25
123,HEATHROW,SAINT VINCENT AND THE GRENADINES,E T JOSHUA,VIRGIN ATLANTIC AIRWAYS LTD,S,18,0,0,5.555556,22.222222,33.333333,22.222222,16.666667,0,0,0,0,33.722222,83.333333,6.916667
123,HEATHROW,SAINT VINCENT AND THE GRENADINES,E T JOSHUA,VIRGIN ATLANTIC INTERNATIONAL,S,0,0,0,0,0,0,0,0,0,0,0,0,0,83.333333,4.5
123,HEATHROW,ST LUCIA,ST LUCIA (HEWANORRA),BRITISH AIRWAYS PLC,S,0,0,0,0,0,0,0,0,0,0,0,0,0,84.375,10.5
123,HEATHROW,ST LUCIA,ST LUCIA (HEWANORRA),VIRGIN ATLANTIC AIRWAYS LTD,S,26,0,11.538462,26.923077,30.769231,15.384615,7.692308,3.846154,3.846154,0,0,0,16.346154,88.461538,7.076923
123,HEATHROW,TRINIDAD AND TOBAGO,TOBAGO,VIRGIN ATLANTIC AIRWAYS LTD,S,6,0,33.333333,16.666667,33.333333,0,16.666667,0,0,0,0,0,9.833333,50,10
123,HEATHROW,TURKS AND CAICOS ISLANDS,PROVIDENCIALES,BRITISH AIRWAYS PLC,S,10,0,30,30,30,10,0,0,0,0,0,0,3,77.777778,17.388889
123,HEATHROW,MEXICO,MEXICO CITY,AEROMEXICO,S,62,0,32.258065,40.322581,20.967742,3.225806,1.612903,0,0,0,1.612903,0,20.241935,0,0
123,HEATHROW,MEXICO,MEXICO CITY,BRITISH AIRWAYS PLC,S,45,0,20,15.555556,35.555556,13.333333,11.111111,0,2.222222,2.222222,0,0,17.844444,71.73913,19.152174
123,HEATHROW,ETHIOPIA,ADDIS ABABA,ETHIOPIAN AIRLINES,S,62,0,1.612903,22.580645,50,14.516129,8.064516,1.612903,1.612903,0,0,0,12.612903,95.16129,2.612903
123,HEATHROW,KENYA,NAIROBI,BRITISH AIRWAYS PLC,S,62,0,14.516129,14.516129,32.258065,11.290323,11.290323,8.064516,4.83871,3.225806,0,0,36.112903,40.816327,73.836735
123,HEATHROW,KENYA,NAIROBI,KENYA AIRWAYS,S,116,3,0.840336,10.92437,24.369748,19.327731,20.168067,10.084034,1.680672,10.084034,0,2.521008,50.956897,91.935484,4.629032
123,HEATHROW,RWANDA,KIGALI,RWANDAIR EXPRESS,S,36,0,0,5.555556,25,30.555556,11.111111,22.222222,5.555556,0,0,0,38.472222,50,35.909091
123,HEATHROW,ALBANIA,TIRANA,BRITISH AIRWAYS PLC,S,36,0,2.777778,13.888889,38.888889,19.444444,16.666667,5.555556,2.777778,0,0,0,22.388889,81.578947,9.342105
123,HEATHROW,AZERBAIJAN,BAKU (HEYDER ALIYEV INT'L),AZERBAIJAN AIRLINES (AZAL),S,22,0,22.727273,18.181818,18.181818,31.818182,4.545455,4.545455,0,0,0,0,13.636364,88.888889,5.333333
123,HEATHROW,BULGARIA,SOFIA,BRITISH AIRWAYS PLC,S,44,0,6.818182,29.545455,31.818182,15.909091,4.545455,4.545455,4.545455,2.272727,0,0,22.863636,90,2.3
123,HEATHROW,BULGARIA,SOFIA,BULGARIA AIR,S,26,0,7.692308,11.538462,38.461538,15.384615,26.923077,0,0,0,0,0,16.961538,63.636364,12.863636
123,HEATHROW,CZECH REPUBLIC,PRAGUE,BRITISH AIRWAYS PLC,S,190,6,5.102041,25.510204,35.714286,14.795918,7.142857,7.653061,0,1.020408,0,3.061224,17.431579,91.428571,4.714286
123,HEATHROW,CZECH REPUBLIC,PRAGUE,SMARTWINGS,S,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.666667
123,HEATHROW,HUNGARY,BUDAPEST,BRITISH AIRWAYS PLC,S,128,0,7.03125,12.5,42.1875,17.1875,14.84375,4.6875,1.5625,0,0,0,18.953125,93.478261,3.673913
123,HEATHROW,KAZAKHSTAN,ALMATY,AIR ASTANA,S,26,0,11.538462,30.769231,19.230769,23.076923,0,15.384615,0,0,0,0,22.769231,0,0
123,HEATHROW,KAZAKHSTAN,NURSULTAN NAZERBAYEV INTERNATIONAL,AIR ASTANA,S,0,0,0,0,0,0,0,0,0,0,0,0,0,40,19.625
123,HEATHROW,POLAND,KRAKOW,BRITISH AIRWAYS PLC,S,40,0,0,42.5,37.5,17.5,2.5,0,0,0,0,0,7.275,100,0.1
123,HEATHROW,POLAND,WARSAW (CHOPIN),BRITISH AIRWAYS PLC,S,174,4,3.370787,20.224719,39.325843,14.044944,13.483146,5.617978,0.561798,0.561798,0.561798,2.247191,24.126437,77.142857,8.942857
123,HEATHROW,POLAND,WARSAW (CHOPIN),LOT-POLISH AIRLINES,S,154,0,7.792208,22.077922,33.766234,16.233766,15.584416,3.896104,0.649351,0,0,0,15.714286,55.263158,17.684211
123,HEATHROW,ROMANIA,BUCHAREST (OTOPENI),BLUE AIR TRANSPORT AERIAN,S,0,0,0,0,0,0,0,0,0,0,0,0,0,77.777778,7.888889
123,HEATHROW,ROMANIA,BUCHAREST (OTOPENI),BRITISH AIRWAYS PLC,S,86,2,1.136364,25,37.5,22.727273,6.818182,4.545455,0,0,0,2.272727,15.023256,96.296296,3.388889
123,HEATHROW,ROMANIA,BUCHAREST (OTOPENI),TAROM,S,54,0,14.814815,38.888889,31.481481,12.962963,1.851852,0,0,0,0,0,5.407407,76.666667,9.333333
123,HEATHROW,ROMANIA,IASI,BLUE AIR TRANSPORT AERIAN,S,0,0,0,0,0,0,0,0,0,0,0,0,0,66.666667,22.333333
123,HEATHROW,RUSSIA,MOSCOW (DOMODEDOVO),BRITISH AIRWAYS PLC,S,0,0,0,0,0,0,0,0,0,0,0,0,0,45.16129,20.903226
123,HEATHROW,RUSSIA,MOSCOW (SHEREMETYEVO),AEROFLOT,S,0,0,0,0,0,0,0,0,0,0,0,0,0,84.444444,13.177778
123,HEATHROW,UZBEKISTAN,TASHKENT,UZBEKISTAN AIRLINES,S,18,0,0,33.333333,27.777778,11.111111,5.555556,0,5.555556,16.666667,0,0,49.833333,66.666667,12.75
123,HEATHROW,BRUNEI,BANDAR SERI BEGAWAN,ROYAL BRUNEI AIRLINES,S,44,0,2.272727,25,29.545455,15.909091,20.454545,6.818182,0,0,0,0,18.659091,0,30.5
123,HEATHROW,CHINA,BEIJING,AIR CHINA,C,0,0,0,0,0,0,0,0,0,0,0,0,0,66.666667,22
123,HEATHROW,CHINA,BEIJING,AIR CHINA,S,10,8,5.555556,11.111111,11.111111,22.222222,5.555556,0,0,0,0,44.444444,14.4,0,0
123,HEATHROW,CHINA,BEIJING,BRITISH AIRWAYS PLC,C,0,0,0,0,0,0,0,0,0,0,0,0,0,100,13
123,HEATHROW,CHINA,GUANGZHOU BAIYUN INTERNATIONAL,CHINA SOUTHERN,S,8,0,0,12.5,37.5,12.5,12.5,25,0,0,0,0,26.25,0,0
123,HEATHROW,CHINA,CHANGSHA HUANGHUA INTERNATIONAL AIRPORT,HAINAN AIRLINES,S,0,2,0,0,0,0,0,0,0,0,0,100,0,0,0
123,HEATHROW,CHINA,CHENGDU,AIR CHINA,S,0,2,0,0,0,0,0,0,0,0,0,100,0,0,0
123,HEATHROW,CHINA,QINGDAO,BEIJING CAPITAL AIRLINES,S,8,0,0,12.5,25,25,37.5,0,0,0,0,0,22.5,0,0
123,HEATHROW,CHINA,SHANGHAI (PU DONG),AIR CHINA,S,8,0,0,12.5,25,25,37.5,0,0,0,0,0,26.5,0,0
123,HEATHROW,CHINA,SHANGHAI (PU DONG),CHINA EASTERN AIRLINES,S,8,2,10,0,20,20,30,0,0,0,0,20,19.75,0,0
123,HEATHROW,CHINA,SHANGHAI (PU DONG),VIRGIN ATLANTIC AIRWAYS LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,50,9
123,HEATHROW,HONG KONG,HONG KONG (CHEK LAP KOK),BRITISH AIRWAYS PLC,S,62,0,22.580645,16.129032,22.580645,19.354839,9.677419,6.451613,3.225806,0,0,0,19.548387,0,0
123,HEATHROW,HONG KONG,HONG KONG (CHEK LAP KOK),CATHAY PACIFIC AIRWAYS,S,187,0,7.486631,20.320856,37.967914,16.042781,13.368984,4.812834,0,0,0,0,14.705882,100,2
123,HEATHROW,JAPAN,TOKYO (HANEDA),ALL NIPPON AIRWAYS,S,62,0,27.419355,27.419355,38.709677,3.225806,3.225806,0,0,0,0,0,3.532258,92.682927,4.95122
123,HEATHROW,JAPAN,TOKYO (HANEDA),BRITISH AIRWAYS PLC,S,62,0,3.225806,16.129032,33.870968,19.354839,12.903226,4.83871,4.83871,4.83871,0,0,33.870968,0,0
123,HEATHROW,JAPAN,TOKYO (HANEDA),JAPAN AIRLINES,S,109,0,7.33945,35.779817,36.697248,11.926606,5.504587,1.834862,0.917431,0,0,0,9.091743,97.101449,1.941176
123,HEATHROW,MALAYSIA,KUALA LUMPUR (SEPANG),MALAYSIAN AIRLINES SYSTEM-MAS,S,124,0,12.903226,29.83871,22.580645,13.709677,12.903226,6.451613,1.612903,0,0,0,18.887097,52.5,13.5
123,HEATHROW,PHILIPPINES,MANILA,PHILIPPINE AIRLINES,S,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,57.125
123,HEATHROW,REPUBLIC OF KOREA,SEOUL (INCHEON),ASIANA AIRLINES,S,50,0,28,20,36,6,10,0,0,0,0,0,8.14,100,1.454545
123,HEATHROW,REPUBLIC OF KOREA,SEOUL (INCHEON),KOREAN AIR,S,62,0,1.612903,30.645161,33.870968,16.129032,11.290323,6.451613,0,0,0,0,14.83871,96.153846,1.576923
123,HEATHROW,SINGAPORE,SINGAPORE,BRITISH AIRWAYS PLC,S,62,0,6.451613,11.290323,30.645161,25.806452,11.290323,9.677419,1.612903,3.225806,0,0,28.822581,72.222222,17.111111
123,HEATHROW,SINGAPORE,SINGAPORE,SINGAPORE AIRLINES,S,248,0,9.274194,27.419355,38.709677,13.709677,8.870968,2.016129,0,0,0,0,10.770161,79.032258,9.225806
123,HEATHROW,TAIWAN,TAIPEI,CHINA AIRLINES,S,34,0,23.529412,17.647059,44.117647,11.764706,2.941176,0,0,0,0,0,6.588235,83.333333,4.666667
123,HEATHROW,TAIWAN,TAIPEI,EVA AIR,S,62,0,3.225806,4.83871,22.580645,14.516129,35.483871,19.354839,0,0,0,0,35.435484,100,0
123,HEATHROW,THAILAND,BANGKOK SUVARNABHUMI,THAI AIRWAYS INTERNATIONAL,S,124,0,0.806452,21.774194,34.677419,22.580645,18.548387,1.612903,0,0,0,0,15.935484,56.666667,14.322034
123,HEATHROW,VIETNAM,HANOI,BAMBOO AIRWAYS,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
123,HEATHROW,VIETNAM,HANOI,VIETNAM AIRLINES,S,36,0,2.777778,11.111111,33.333333,16.666667,30.555556,2.777778,2.777778,0,0,0,25.916667,33.333333,67
123,HEATHROW,VIETNAM,HO CHI MINH CITY,VIETNAM AIRLINES,S,26,0,3.846154,11.538462,46.153846,7.692308,19.230769,11.538462,0,0,0,0,21.038462,0,0
123,HEATHROW,MALDIVE ISLANDS,MALE INTERNATIONAL,BRITISH AIRWAYS PLC,S,62,0,3.225806,17.741935,41.935484,17.741935,9.677419,9.677419,0,0,0,0,20.322581,61.016949,17.457627
123,HEATHROW,MAURITIUS,MAURITIUS,AIR MAURITIUS LTD,S,44,0,4.545455,25,47.727273,4.545455,4.545455,6.818182,2.272727,2.272727,2.272727,0,35.613636,90.625,6
123,HEATHROW,MAURITIUS,MAURITIUS,BRITISH AIRWAYS PLC,S,0,0,0,0,0,0,0,0,0,0,0,0,0,71.428571,9.857143
123,HEATHROW,BANGLADESH,DHAKHA,BIMAN BANGLADESH AIRLINES,S,34,0,2.941176,8.823529,47.058824,20.588235,8.823529,0,0,8.823529,2.941176,0,61.029412,47.5,28.875
123,HEATHROW,INDIA,AHMEDABAD,AIR INDIA,S,36,0,13.888889,36.111111,25,5.555556,13.888889,5.555556,0,0,0,0,12.166667,33.333333,53.5
123,HEATHROW,INDIA,AMRITSAR,AIR INDIA,S,27,0,25.925926,18.518519,18.518519,14.814815,18.518519,3.703704,0,0,0,0,15.37037,22.222222,134.888889
123,HEATHROW,INDIA,BANGALORE (BENGALURU),AIR INDIA,S,0,0,0,0,0,0,0,0,0,0,0,0,0,27.777778,85
123,HEATHROW,INDIA,BANGALORE (BENGALURU),BRITISH AIRWAYS PLC,S,49,0,2.040816,0,26.530612,22.44898,20.408163,18.367347,6.122449,4.081633,0,0,54.693878,36.842105,114.861111
123,HEATHROW,INDIA,MUMBAI,AIR CANADA,S,62,0,0,17.741935,33.870968,19.354839,17.741935,4.83871,1.612903,4.83871,0,0,30.145161,0,0
123,HEATHROW,INDIA,MUMBAI,AIR INDIA,S,116,0,13.793103,34.482759,28.448276,8.62069,10.344828,2.586207,1.724138,0,0,0,12.793103,68.888889,17.066667
123,HEATHROW,INDIA,MUMBAI,BRITISH AIRWAYS PLC,S,185,0,3.243243,10.810811,25.945946,20,15.675676,16.216216,4.864865,2.162162,1.081081,0,43.913514,22.222222,33.377778
123,HEATHROW,INDIA,MUMBAI,VIRGIN ATLANTIC AIRWAYS LTD,S,62,0,6.451613,17.741935,38.709677,16.129032,19.354839,1.612903,0,0,0,0,15.16129,56.451613,28.419355
123,HEATHROW,INDIA,KOLKATA,AIR INDIA,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
123,HEATHROW,INDIA,COCHIN,AIR INDIA,S,26,0,7.692308,30.769231,30.769231,15.384615,11.538462,3.846154,0,0,0,0,12.346154,19.230769,51.923077
123,HEATHROW,INDIA,DELHI,AIR CANADA,S,2,0,0,0,100,0,0,0,0,0,0,0,8.5,0,0
123,HEATHROW,INDIA,DELHI,AIR INDIA,S,124,0,12.903226,22.580645,30.645161,16.129032,8.870968,8.870968,0,0,0,0,16.096774,34.177215,46.582278
123,HEATHROW,INDIA,DELHI,BRITISH AIRWAYS PLC,S,124,0,8.870968,15.322581,30.645161,17.741935,14.516129,6.451613,2.419355,2.419355,1.612903,0,36.467742,46.666667,59.533333
123,HEATHROW,INDIA,DELHI,TATA SIA AIRLINES LTD (VISTARA),S,62,0,3.225806,32.258065,35.483871,20.967742,8.064516,0,0,0,0,0,10.580645,61.363636,30.5
123,HEATHROW,INDIA,DELHI,VIRGIN ATLANTIC AIRWAYS LTD,S,124,0,12.096774,11.290323,24.193548,20.16129,20.16129,10.483871,1.612903,0,0,0,25.959677,82.258065,16.645161
123,HEATHROW,INDIA,GOA,AIR INDIA,S,26,0,7.692308,19.230769,38.461538,19.230769,7.692308,3.846154,3.846154,0,0,0,18.461538,47.058824,25.764706
123,HEATHROW,INDIA,HYDERABAD ( RAJIV GHANDI ),AIR INDIA,S,27,0,7.407407,25.925926,25.925926,11.111111,18.518519,7.407407,3.703704,0,0,0,24.259259,50,70.444444
123,HEATHROW,INDIA,HYDERABAD ( RAJIV GHANDI ),BRITISH AIRWAYS PLC,S,62,0,0,3.225806,37.096774,25.806452,20.967742,8.064516,4.83871,0,0,0,31.83871,19.230769,36.730769
123,HEATHROW,INDIA,CHENNAI,AIR INDIA,S,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,79.625
123,HEATHROW,INDIA,CHENNAI,BRITISH AIRWAYS PLC,S,62,0,0,3.225806,17.741935,29.032258,30.645161,11.290323,8.064516,0,0,0,43.048387,37.037037,26.777778
123,HEATHROW,PAKISTAN,ISLAMABAD INTERNATIONAL AIRPORT,BRITISH AIRWAYS PLC,S,27,0,11.111111,18.518519,22.222222,29.62963,14.814815,3.703704,0,0,0,0,18.777778,48,77.56
123,HEATHROW,PAKISTAN,ISLAMABAD INTERNATIONAL AIRPORT,JORDAN AVIATION,C,0,0,0,0,0,0,0,0,0,0,0,0,0,83.333333,10.666667
123,HEATHROW,PAKISTAN,ISLAMABAD INTERNATIONAL AIRPORT,VIRGIN ATLANTIC AIRWAYS LTD,S,30,0,43.333333,23.333333,16.666667,16.666667,0,0,0,0,0,0,4.3,57.142857,27.153846
123,HEATHROW,PAKISTAN,LAHORE,BRITISH AIRWAYS PLC,S,0,0,0,0,0,0,0,0,0,0,0,0,0,29.62963,197.037037
123,HEATHROW,PAKISTAN,LAHORE,VIRGIN ATLANTIC AIRWAYS LTD,S,41,0,12.195122,21.95122,51.219512,0,9.756098,2.439024,0,0,2.439024,0,27.560976,33.333333,84.083333
123,HEATHROW,SRI LANKA,COLOMBO,SRILANKAN AIRLINES,S,80,0,1.25,7.5,26.25,21.25,26.25,15,0,2.5,0,0,37.4875,38.888889,29.486111
123,HEATHROW,BAHRAIN,BAHRAIN,BRITISH AIRWAYS PLC,S,52,0,15.384615,23.076923,36.538462,11.538462,9.615385,3.846154,0,0,0,0,11.596154,77.5,10.825
123,HEATHROW,BAHRAIN,BAHRAIN,GULF AIR,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
123,HEATHROW,BAHRAIN,BAHRAIN,GULF AIR,S,124,0,4.83871,38.709677,31.451613,12.903226,8.064516,3.225806,0,0.806452,0,0,13.137097,90.322581,6.185484
123,HEATHROW,IRAN,TEHRAN IMAM KHOMEINI,IRAN AIR,S,28,0,10.714286,32.142857,32.142857,14.285714,7.142857,3.571429,0,0,0,0,10.392857,53.846154,17.038462
123,HEATHROW,KUWAIT,KUWAIT,BRITISH AIRWAYS PLC,S,41,0,0,7.317073,26.829268,19.512195,24.390244,4.878049,0,4.878049,12.195122,0,147.780488,89.130435,9.23913
123,HEATHROW,KUWAIT,KUWAIT,JAZEERA AIRWAYS K.S.C.P,S,0,0,0,0,0,0,0,0,0,0,0,0,0,66.666667,24
123,HEATHROW,KUWAIT,KUWAIT,KUWAIT AIRWAYS,S,104,0,2.884615,30.769231,40.384615,11.538462,12.5,0.961538,0,0.961538,0,0,13.067308,66.666667,20.925926
123,HEATHROW,OMAN,MUSCAT,OMAN AIR,S,62,0,11.290323,32.258065,33.870968,11.290323,9.677419,1.612903,0,0,0,0,9.451613,93.548387,3.112903
123,HEATHROW,QATAR,DOHA HAMAD,BRITISH AIRWAYS PLC,S,62,0,4.83871,11.290323,48.387097,14.516129,9.677419,8.064516,1.612903,1.612903,0,0,25.322581,0,0
123,HEATHROW,QATAR,DOHA HAMAD,QATAR AIRWAYS,S,339,2,3.812317,24.340176,38.709677,17.888563,11.143695,2.639296,0.58651,0.293255,0,0.58651,14.660767,57.195572,17.992337
123,HEATHROW,SAUDI ARABIA,JEDDAH,SAUDI ARABIAN AIRLINES,S,71,0,11.267606,45.070423,29.577465,12.676056,1.408451,0,0,0,0,0,5.211268,80.882353,4.403226
123,HEATHROW,SAUDI ARABIA,NEOM BAY,SAUDI ARABIAN AIRLINES,S,9,1,10,40,30,10,0,0,0,0,0,10,4.111111,0,0
123,HEATHROW,SAUDI ARABIA,RIYADH,BRITISH AIRWAYS PLC,S,62,0,20.967742,20.967742,25.806452,12.903226,9.677419,3.225806,3.225806,1.612903,1.612903,0,35.516129,49.019608,49.235294
123,HEATHROW,SAUDI ARABIA,RIYADH,GULF AIR,C,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4
123,HEATHROW,SAUDI ARABIA,RIYADH,SAUDI ARABIAN AIRLINES,S,124,0,9.677419,45.16129,31.451613,8.064516,4.83871,0.806452,0,0,0,0,6.774194,92.391304,3.032609
123,HEATHROW,UNITED ARAB EMIRATES,ABU DHABI INTERNATIONAL,ETIHAD AIRWAYS,S,248,0,9.677419,36.290323,32.258065,13.306452,6.048387,2.016129,0,0.403226,0,0,9.274194,58.100559,21.530726
123,HEATHROW,UNITED ARAB EMIRATES,DUBAI,BRITISH AIRWAYS PLC,S,186,0,10.752688,22.580645,36.021505,11.827957,10.752688,5.913978,0.537634,1.075269,0.537634,0,22.252688,54.166667,21.084507
123,HEATHROW,UNITED ARAB EMIRATES,DUBAI,EMIRATES,S,372,6,6.084656,18.518519,35.978836,23.015873,12.698413,2.116402,0,0,0,1.587302,14.956989,79.019074,9.27248
123,HEATHROW,ISRAEL,TEL AVIV,BRITISH AIRWAYS PLC,S,124,0,4.83871,14.516129,35.483871,21.774194,13.709677,9.677419,0,0,0,0,19.782258,71.428571,89.142857
123,HEATHROW,ISRAEL,TEL AVIV,EL AL,S,100,0,25,45,16,11,1,2,0,0,0,0,4.93,83.333333,4.784314
123,HEATHROW,ISRAEL,TEL AVIV,VIRGIN ATLANTIC AIRWAYS LTD,S,60,0,16.666667,45,21.666667,6.666667,10,0,0,0,0,0,7.3,100,0.857143
123,HEATHROW,JORDAN,AMMAN,BRITISH AIRWAYS PLC,S,53,0,1.886792,20.754717,52.830189,9.433962,7.54717,7.54717,0,0,0,0,15.132075,63.043478,30.695652
123,HEATHROW,JORDAN,AMMAN,ROYAL JORDANIAN,S,66,0,31.818182,34.848485,28.787879,3.030303,1.515152,0,0,0,0,0,2.80303,71.830986,17.056338
123,HEATHROW,LEBANON,BEIRUT,MIDDLE EAST AIRLINES (AIR LIBAN S A L),S,124,0,16.935484,23.387097,34.677419,5.645161,18.548387,0.806452,0,0,0,0,11.798387,70.689655,11.293103
123,HEATHROW,ALGERIA,ALGIERS,AIR ALGERIE,S,46,0,0,19.565217,23.913043,17.391304,34.782609,4.347826,0,0,0,0,24.23913,55.555556,22.222222
123,HEATHROW,ALGERIA,ALGIERS,BRITISH AIRWAYS PLC,S,46,0,2.173913,0,15.217391,17.391304,34.782609,23.913043,6.521739,0,0,0,49.021739,16.666667,37.944444
